 objectid,premises_name, long, lat, lga
16270,MATTHEW FLINDERS TAVERNER,145.0924115,-37.87684168,MONASH CITY
16271,BALACLAVA HOTEL,144.9910213,-37.86867796,PORT PHILLIP CITY
16272,FLEMINGTON & KENSINGTON BOWLING CLUB,144.923747,-37.788056,MELBOURNE
16273,PENINSULA COUNTRY GOLF CLUB,145.1529168,-38.12958311,FRANKSTON
16274,GRACE PARK HAWTHORN CLUB,145.029209,-37.820578,BOROONDARA
16275,LANGWARRIN SPORTS CLUB,145.187629,-38.149451,FRANKSTON
16276,MORNINGTON RSL,145.0504156,-38.2317127,MORNINGTON PENINSULA SHIRE
16277,LYCEUM CLUB,144.9723529,-37.812853,MELBOURNE
16278,TORQUAY HOTEL,144.3193986,-38.33819302,SURF COAST
16279,DROMANA DUMPLING RESTAURANT,144.968366,-38.331258,MORNINGTON PENINSULA SHIRE
16280,COURT HOUSE HOTEL,144.962433,-37.76262429,MORELAND
16281,MT ELIZA CELLARS,145.123279,-38.193452,MORNINGTON PENINSULA SHIRE
16282,YALUMBA WINES,144.899409,-37.809321,MARIBYRNONG CITY
16283,ISHTAR RECEPTIONS,144.9382196,-37.66481079,HUME
16284,MOUNT BEAUTY SUPERMARKET,147.1699334,-36.74282375,ALPINE
16285,ALL RIVERS MOTOR INN,144.7301249,-36.14915993,CAMPASPE
16286,MJOLNER MELBOURNE,144.9606798,-37.8121384,MELBOURNE
16287,CAFE IMMERSE,145.413225,-37.613054,YARRA RANGES
16288,CITY BOWLING CLUB COLAC,143.5851923,-38.3477646,COLAC OTWAY
16289,SHELL CLUB (SPORTS & SOCIAL),144.3600942,-38.07248287,GREATER GEELONG
16290,PEPPIN POINT PRIVATE PARK,145.859995,-37.0804784,MANSFIELD SHIRE
16291,SKI CLUB OF VICTORIA,146.445582,-37.145526,MOUNT BULLER ALPINE RESORT (UNINC)
16292,THE HADDON BOTTLE SHOP,145.394405,-37.9172284,GOLDEN PLAINS
16293,THE GRAND ON PRINCES,145.1564585,-37.93291097,MONASH CITY
16294,QUEENSCLIFF / PT LONSDALE R S L SUB-BRANCH,144.659231,-38.2712047,QUEENSCLIFFE BOROUGH
16295,AIREY'S INLET GENERAL STORE,144.1071414,-38.45887219,SURF COAST
16296,BENNETTSWOOD BOWLING CLUB,145.1210569,-37.8422394,WHITEHORSE CITY
16297,CASTERTON SANDFORD FOOTBALL NETBALL CLUB,141.40411,-37.580984,GLENELG
16298,KYABRAM TROTTING CLUB,145.0407155,-36.3204943,CAMPASPE
16299,LEMNOS FOOTBALL & NETBALL CLUB INC,145.396262,-36.376083,GREATER SHEPPARTON CITY
16300,ARARAT V R I BOWLS CLUB,142.934352,-37.2798668,ARARAT RURAL CITY
16301,FRANKSTON EAST TENNIS CLUB,145.1768206,-38.1343323,FRANKSTON
16302,LAKE BOGA SPORTS CLUB INC,143.623382,-35.46528,SWAN HILL
16303,NYAH-NYAH WEST UNITED FOOTBALL CLUB,143.379019,-35.170125,SWAN HILL
16304,ROSEBUD FOOTBALL CLUB,144.895352,-38.367937,MORNINGTON PENINSULA SHIRE
16305,RYE FOOTBALL CLUB,144.811381,-38.3743318,MORNINGTON PENINSULA SHIRE
16306,SEAFORD FOOTBALL CLUB,145.146944,-38.111117,FRANKSTON
16307,SOUTHERN OBEDIENCE DOG CLUB,145.1370283,-38.0268843,GREATER DANDENONG CITY
16308,WARRNAMBOOL & DISTRICT FOOTBALL UMPIRE'S ASSOCIATION,142.494212,-38.378559,WARRNAMBOOL CITY
16309,HAWTHORN ROWING CLUB,145.01606,-37.820968,BOROONDARA
16310,LEARMONTH BOWLING CLUB,143.714086,-37.42335315,BALLARAT CITY
16311,GEELONG DARTS CLUB,144.36419,-38.08328,GREATER GEELONG
16312,MEREDITH GOLF CLUB,144.075842,-37.864182,GOLDEN PLAINS
16313,NATHALIA BOWLING CLUB INC,145.2014369,-36.05622435,MOIRA
16314,NATHALIA GOLF CLUB,145.231522,-36.066321,MOIRA
16315,FRANKSTON TENNIS CLUB,145.126838,-38.149826,FRANKSTON
16316,LODDON HOUSE HOLIDAY PARK,143.963859,-36.979319,MOUNT ALEXANDER SHIRE
16317,MONTMORENCY BOWLING CLUB,145.125299,-37.717776,BANYULE
16318,BOORT TROTTING CLUB,143.730408,-36.109573,LODDON
16319,NUMURKAH LAWN TENNIS CLUB,145.44059,-36.099403,MOIRA
16320,RUSHWORTH GOLF CLUB,145.0179413,-36.5821639,CAMPASPE
16321,SOMERVILLE BOWLING CLUB,145.1742517,-38.2303634,MORNINGTON PENINSULA SHIRE
16322,HEYFIELD BOWLS CLUB,146.788644,-37.980398,WELLINGTON
16323,LISMORE GOLF CLUB INC,143.331567,-37.952205,CORANGAMITE
16324,KOROIT BOWLING CLUB,142.3688597,-38.2955631,MOYNE
16325,RED HILL CRICKET CLUB,145.0125621,-38.3700613,MORNINGTON PENINSULA SHIRE
16326,EUROA MEMORIAL OVAL SOCIAL CLUB,145.5738805,-36.74711835,STRATHBOGIE
16327,JEPARIT & DISTRICT BOWLING CLUB,141.99101,-36.139787,HINDMARSH
16328,MT MARTHA BOWLS & SOCIAL CLUB,145.021122,-38.267815,MORNINGTON PENINSULA SHIRE
16329,MANSFIELD BOWLS CLUB,146.0901372,-37.0544216,MANSFIELD SHIRE
16330,NHILL AND DISTRICT SPORTING CLUB,141.6517808,-36.3299745,HINDMARSH
16331,WYCHEPROOF BOWLS CLUB,143.226664,-36.073011,BULOKE
16332,KANIVA BOWLS CLUB,141.2410283,-36.38014174,WEST WIMMERA
16333,DROUIN FOOTBALL CLUB,145.858432,-38.13325,BAW BAW SHIRE
16334,APOLLO BAY FOOTBALL CLUB,143.6686631,-38.76361885,COLAC OTWAY
16335,DELACOMBE PARK CRICKET CLUB,145.127302,-38.161075,FRANKSTON
16336,SERVICETON MEMORIAL BOWLING CLUB,140.9913605,-36.3761444,WEST WIMMERA
16337,PHILLIPS HOLDINGS,145.4042279,-36.3783741,GREATER SHEPPARTON CITY
16338,IRYMPLE FOOTBALL & NETBALL CLUB,142.16476,-34.233705,MILDURA
16339,TUNGAMAH FOOTBALL CLUB,145.876903,-36.16601,MOIRA
16340,null,144.6982158,-36.36429612,CAMPASPE
16341,ARARAT BOWLING CLUB,142.929363,-37.282436,ARARAT RURAL CITY
16342,CAMPBELLFIELD SUPERMARKET,144.964711,-37.675497,HUME
16343,MERBEIN BOWLING CLUB,142.054813,-34.165958,MILDURA
16344,DEVON SOCIAL CLUB,146.587704,-38.604705,WELLINGTON
16345,ECHUCA UNITED FOOTBALL AND NETBALL CLUB INC,144.7518581,-36.1428032,CAMPASPE
16346,MORNINGTON SOCCER CLUB,145.0520942,-38.2348949,MORNINGTON PENINSULA SHIRE
16347,SEYMOUR VRI BOWLING CLUB,145.1388594,-37.0256259,MITCHELL
16348,KERANG LAWN TENNIS CLUB INC,143.913011,-35.736482,GANNAWARRA
16349,BLACKBURN BOWLS CLUB,145.1407374,-37.8270511,WHITEHORSE CITY
16350,LISMORE MEMORIAL BOWLING CLUB,143.344592,-37.954911,CORANGAMITE
16351,STRATHMERTON FOOTBALL CLUB,145.475877,-35.927523,MOIRA
16352,MARONG GOLF CLUB,144.131809,-36.741589,GREATER BENDIGO
16353,SUNSHINE V R I BOWLING CLUB,144.848166,-37.792439,MARIBYRNONG CITY
16354,BARWON GROVE GOLF CLUB,144.48683,-38.284996,GREATER GEELONG
16355,NAR NAR GOON FOOTBALL CLUB,145.572116,-38.083551,CARDINIA
16356,BAMAWM GOLF CLUB,144.598176,-36.306621,CAMPASPE
16357,PORTLAND LAWN TENNIS CLUB,141.609959,-38.3554738,GLENELG
16358,RUPANYUP BOWLING CLUB,142.6290604,-36.6300888,YARRIAMBIACK
16359,SANDRINGHAM BOWLS CLUB,145.022149,-37.962015,BAYSIDE
16360,ECHUCA GUN CLUB,144.705469,-36.182992,CAMPASPE
16361,MACARTHUR CRICKET CLUB,142.0059789,-38.0395725,MOYNE
16362,DOOKIE BOWLS CLUB,145.684037,-36.327996,GREATER SHEPPARTON CITY
16363,TUNGAMAH BOWLS CLUB,145.879571,-36.165427,MOIRA
16364,BRUCE PARK TENNIS CLUB,145.1378736,-38.1616593,FRANKSTON
16365,THE LISMORE ODDFELLOWS CRICKETCLUB INC,143.339428,-37.957833,CORANGAMITE
16366,TERANG MORTLAKE FOOTBALL NETBALL CLUB,142.9208831,-38.2436721,CORANGAMITE
16367,INVERLOCH BOWLING CLUB,145.732516,-38.635602,BASS COAST SHIRE
16368,HARCOURT BOWLING CLUB,144.260724,-37.001389,MOUNT ALEXANDER SHIRE
16369,WARANGA BOAT CLUB,145.0814917,-36.5237366,CAMPASPE
16370,MARYBOROUGH ROVERS FOOTBALL CLUB,143.744997,-37.045145,CENTRAL GOLDFIELDS
16371,YEA FOOTBALL CLUB,145.4242315,-37.2102042,MURRINDINDI
16372,SALE TENNIS CLUB,147.0781316,-38.1151845,WELLINGTON
16373,SEASPRAY SURF LIFE SAVING CLUB,147.187339,-38.37962,WELLINGTON
16374,DERRINALLUM BOWLING CLUB,143.214198,-37.945956,CORANGAMITE
16375,KILMORE CRICKET CLUB,144.959071,-37.287075,MITCHELL
16376,MORTLAKE CRICKET CLUB,142.806051,-38.076188,MOYNE
16377,OLD MENTONIANS SOCIETY,145.139673,-37.999235,KINGSTON CITY
16378,BEACONSFIELD CRICKET CLUB,145.368478,-38.042457,CARDINIA
16379,BOISDALE/BRIAGOLONG FOOTBALL CLUB,146.9887928,-37.8855965,WELLINGTON
16380,LIQUORLAND,145.9325658,-38.16203406,BAW BAW SHIRE
16381,LITHUANIAN CLUB IN MELBOURNE,144.949693,-37.80401719,MELBOURNE
16382,DAVA HOTEL,145.031564,-38.244866,MORNINGTON PENINSULA SHIRE
16383,EAGLEHAWK BOWLING CLUB,144.254423,-36.713636,GREATER BENDIGO
16384,LAKE WELLINGTON YACHT CLUB,147.2500701,-38.060426,WELLINGTON
16385,GEELONG BOWLS CLUB,144.347795,-38.167905,GREATER GEELONG
16386,BENDIGO FLYING CLUB,144.324549,-36.737319,GREATER BENDIGO
16387,MURRABIT GOLF CLUB,143.950377,-35.531556,GANNAWARRA
16388,BERRIWILLOCK GOLF CLUB,142.986442,-35.640628,BULOKE
16389,MARYBOROUGH ROVERS SOFTBALL ASSOCIATION,143.744997,-37.045145,CENTRAL GOLDFIELDS
16390,HEYFIELD CRICKET CLUB,146.790673,-37.981498,WELLINGTON
16391,MAFFRA LAWN TENNIS CLUB,146.970933,-37.963625,WELLINGTON
16392,KOROIT CRICKET CLUB,142.3690934,-38.2959238,MOYNE
16393,TALLYGAROOPNA BOWLING CLUB,145.4361038,-36.2417178,GREATER SHEPPARTON CITY
16394,WANGARATTA LAWN TENNIS CLUB,146.3224,-36.358074,WANGARATTA
16395,LINTON & DISTRICT BOWLING CLUB,143.561652,-37.684654,GOLDEN PLAINS
16396,DONALD BOWLING CLUB,142.9969272,-36.3843239,BULOKE
16397,ST ARNAUD BOWLING CLUB,143.2602135,-36.619726,NORTHERN GRAMPIANS SHIRE
16398,NARRE WARREN FOOTBALL CLUB,145.3048552,-37.99217,CASEY
16399,PORT MELBOURNE FOOTBALL CLUB,144.9438305,-37.8310999,PORT PHILLIP CITY
16400,MERBEIN FOOTBALL CLUB,142.052831,-34.164883,MILDURA
16401,BIRCHIP BOWLING CLUB,142.918899,-35.979316,BULOKE
16402,MT ELIZA FOOTBALL CLUB SOCIAL CLUB,145.095099,-38.2187679,MORNINGTON PENINSULA SHIRE
16403,GISBORNE FOOTBALL CLUB,144.5929147,-37.48767086,MACEDON RANGES
16404,BANNOCKBURN FOOTBALL CLUB,144.1736422,-38.0480933,GOLDEN PLAINS
16405,NORTH GEELONG FOOTBALL CLUB,144.355189,-38.120042,GREATER GEELONG
16406,BALLARAT YACHT CLUB,143.8438216,-37.5531997,BALLARAT CITY
16407,SOUTHERN UMPIRES ASSOCIATION,145.133472,-38.119865,FRANKSTON
